"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1967","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30.7",""
"SURVEY","1966","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","94",""
"SURVEY","1966","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30.5",""
"SURVEY","1965","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","86.8",""
"SURVEY","1965","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","27.4",""
"SURVEY","1964","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","87.4",""
"SURVEY","1964","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30.6",""
"SURVEY","1963","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","86.8",""
"SURVEY","1963","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31.8",""
"SURVEY","1962","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","83.8",""
"SURVEY","1962","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29.4",""
"SURVEY","1961","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","79.9",""
"SURVEY","1961","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30.2",""
"SURVEY","1960","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","68.6",""
"SURVEY","1960","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28.5",""
"SURVEY","1959","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","71.9",""
"SURVEY","1959","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","72.6",""
"SURVEY","1958","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28.3",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","69.1",""
"SURVEY","1957","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29.8",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52",""
"SURVEY","1956","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.5",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54.4",""
"SURVEY","1955","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21.8",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.8",""
"SURVEY","1954","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","28.4",""
"SURVEY","1953","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.1",""
"SURVEY","1953","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","23.2",""
"SURVEY","1952","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","67.3",""
"SURVEY","1952","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","27.9",""
"SURVEY","1951","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49.3",""
"SURVEY","1951","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","24.4",""
"SURVEY","1950","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50.4",""
"SURVEY","1950","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","22.8",""
"SURVEY","1949","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.8",""
"SURVEY","1949","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","24.3",""
"SURVEY","1948","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","64.9",""
"SURVEY","1948","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","25.1",""
"SURVEY","1947","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29.2",""
"SURVEY","1947","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","16.7",""
"SURVEY","1946","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63.3",""
"SURVEY","1946","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","27",""
"SURVEY","1945","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50.1",""
"SURVEY","1945","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.9",""
"SURVEY","1944","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52.9",""
"SURVEY","1944","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.8",""
"SURVEY","1943","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","61.5",""
"SURVEY","1943","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","22.1",""
"SURVEY","1942","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","66.5",""
"SURVEY","1942","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21.8",""
"SURVEY","1941","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57.2",""
"SURVEY","1941","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","19.1",""
"SURVEY","1940","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57.9",""
"SURVEY","1940","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21.7",""
"SURVEY","1939","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","59.3",""
"SURVEY","1939","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21.6",""
"SURVEY","1938","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53.5",""
"SURVEY","1938","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","22.4",""
"SURVEY","1937","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55.4",""
"SURVEY","1937","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","21.7",""
"SURVEY","1936","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","24.7",""
"SURVEY","1936","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","16",""
"SURVEY","1935","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.3",""
"SURVEY","1935","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","18.3",""
"SURVEY","1934","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43.3",""
"SURVEY","1934","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","12.9",""
"SURVEY","1933","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44",""
"SURVEY","1933","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","19.1",""
"SURVEY","1932","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46.1",""
"SURVEY","1932","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","20.5",""
"SURVEY","1931","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.5",""
"SURVEY","1931","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","16.8",""
"SURVEY","1930","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33.9",""
"SURVEY","1930","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","16.8",""
"SURVEY","1929","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42.8",""
"SURVEY","1929","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","19.8",""
"SURVEY","1928","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45.1",""
"SURVEY","1928","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","19.1",""
"SURVEY","1927","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38.9",""
"SURVEY","1927","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","SOYBEANS","SOYBEANS - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","16.8",""
"SURVEY","1926","YEAR","","AGRICULTURAL DISTRICT","IOWA","19","CENTRAL","50","","","","","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42.8",""
